"Year","Month","Day","Hour","Line","NumberOfOutliers"
2013,12,15,17,322,1
2013,11,29,3,924,1
2013,12,15,17,329,1
2013,10,29,15,910,3
2013,11,5,23,322,1
2013,10,16,19,723,1
2013,10,16,12,2801,1
2013,10,5,2,328,1
2013,11,1,21,238,1
2013,12,11,7,369,3
2013,12,6,15,178,1
2013,11,11,23,388,1
2013,12,11,7,367,3
2013,12,11,7,362,7
2013,10,2,12,2381,1
2013,12,30,6,569,1
2013,11,29,13,650,1
2013,12,14,20,839,1
2013,12,1,6,934,1
2013,12,17,15,497,1
2013,10,27,14,922,1
2013,10,30,8,378,3
2013,11,4,14,183,1
2013,12,20,14,459,1
2013,10,1,18,410,2
2013,12,1,19,615,1
2013,10,18,11,328,1
2013,12,25,22,328,1
2013,12,12,22,898,4
2013,12,16,15,615,1
2013,11,5,17,155,1
2013,11,7,15,803,1
2013,12,8,20,2336,1
2013,11,1,21,901,2
2013,10,11,17,298,2
2013,11,7,5,132,1
2013,10,7,13,689,1
2013,11,28,23,922,2
2013,10,16,23,584,2
2013,12,31,10,852,1
2013,9,27,17,324,1
2013,10,16,3,184,3
2013,10,16,3,180,1
2013,10,1,21,804,1
2013,12,16,17,638,2
2013,12,16,17,636,1
2013,12,16,17,630,1
2013,11,25,15,934,1
2013,12,6,21,868,1
2013,10,2,17,2801,2
2013,12,20,19,804,1
2013,12,27,19,840,1
2013,10,19,22,378,2
2013,12,16,20,277,1
2013,11,25,10,650,1
2013,11,1,9,873,1
2013,11,9,9,318,1
2013,11,8,19,395,1
2013,12,18,20,484,2
2013,11,11,21,362,2
2013,12,25,10,363,1
2013,11,11,23,154,3
2013,11,11,23,155,2
2013,11,1,6,512,1
2013,11,1,6,513,1
2013,11,9,4,583,1
2013,11,5,20,292,1
2013,12,24,14,2336,3
2013,11,23,18,650,1
2013,11,10,15,663,1
2013,12,21,21,850,3
2013,12,31,14,2336,2
2013,12,27,11,125,1
2013,10,3,1,924,6
2013,10,14,21,893,1
2013,10,14,21,895,1
2013,11,26,17,940,1
2013,11,25,20,901,1
2013,12,7,18,393,1
2013,10,20,13,2338,1
2013,12,7,18,398,5
2013,10,1,0,634,2
2013,12,26,16,663,1
2013,12,27,21,634,3
2013,12,19,15,125,1
2013,12,12,12,650,1
2013,12,6,19,804,1
2013,12,22,20,650,1
2013,10,17,17,638,1
2013,10,11,19,325,2
2013,10,11,19,324,12
2013,10,11,19,327,1
2013,10,11,19,326,15
2013,10,11,19,321,3
2013,10,11,19,323,6
2013,10,11,19,322,4
2013,10,20,11,110,1
2013,10,11,19,329,7
2013,10,11,19,328,9
2013,10,7,15,328,1
2013,12,24,15,309,1
2013,12,24,15,308,1
2013,11,7,8,2303,1
2013,10,7,15,323,2
2013,12,29,17,413,1
2013,12,19,5,136,1
2013,11,3,7,908,2
2013,12,7,23,2344,2
2013,12,19,5,133,1
2013,11,2,9,901,2
2013,10,1,19,390,2
2013,10,1,14,472,6
2013,10,1,14,474,9
2013,10,1,14,475,2
2013,12,30,13,868,1
2013,12,24,20,125,1
2013,9,30,22,783,1
2013,9,30,22,781,1
2013,12,19,2,569,1
2013,12,17,15,806,1
2013,12,17,15,801,3
2013,12,17,15,802,1
2013,10,10,4,229,1
2013,11,27,23,934,2
2013,11,25,17,934,2
2013,12,17,8,934,1
2013,12,17,8,936,3
2013,10,26,21,158,1
2013,12,31,22,804,7
2013,10,11,19,818,1
2013,12,17,8,2381,5
2013,11,5,17,838,1
2013,12,16,13,433,1
2013,10,7,7,318,1
2013,12,12,16,867,1
2013,9,30,18,229,1
2013,11,9,13,2801,1
2013,10,9,22,2335,1
2013,10,17,2,934,2
2013,12,11,7,607,1
2013,12,24,18,833,1
2013,12,10,15,821,3
2013,12,4,21,650,1
2013,12,17,12,524,2
2013,12,7,9,154,1
2013,12,13,21,382,8
2013,12,21,23,840,1
2013,12,7,15,663,1
2013,10,22,7,910,1
2013,10,14,18,497,1
2013,11,5,9,2343,2
2013,10,16,7,121,1
2013,12,10,7,2345,1
2013,12,17,11,342,8
2013,11,12,19,2018,1
2013,11,9,5,721,1
2013,12,3,15,895,1
2013,11,11,5,759,1
2013,10,2,19,378,1
2013,11,2,21,127,2
2013,10,10,13,915,1
2013,12,17,11,348,6
2013,12,23,15,201,1
2013,11,8,15,866,1
2013,12,21,5,229,1
2013,10,21,5,123,1
2013,10,21,5,126,1
2013,10,21,5,127,1
2013,10,15,22,513,1
2013,12,14,3,161,2
2013,12,16,21,474,2
2013,12,17,21,901,2
2013,12,25,5,934,1
2013,10,16,12,226,2
2013,11,8,5,2338,1
2013,12,17,16,936,2
2013,10,30,17,229,1
2013,10,1,20,393,1
2013,12,17,12,401,10
2013,12,8,13,634,4
2013,10,7,9,924,1
2013,10,17,9,438,1
2013,12,20,18,393,1
2013,12,22,19,2017,1
2013,12,20,18,397,2
2013,12,20,18,396,1
2013,12,20,18,398,3
2013,11,11,13,362,1
2013,10,5,1,161,1
2013,12,9,18,181,1
2013,9,30,23,345,1
2013,12,18,12,328,2
2013,12,25,14,869,1
2013,12,15,16,822,1
2013,12,23,17,229,1
2013,12,24,22,125,1
2013,12,31,17,2329,2
2013,11,27,4,915,1
2013,12,12,15,779,1
2013,9,27,13,915,2
2013,10,17,23,634,2
2013,12,16,16,324,1
2013,12,3,20,2305,1
2013,11,29,10,378,1
2013,12,26,10,669,1
2013,10,27,14,634,1
2013,10,10,5,866,1
2013,10,3,10,352,1
2013,10,28,2,155,1
2013,10,2,5,2334,2
2013,12,31,19,898,2
2013,11,8,12,838,2
2013,10,2,5,2338,1
2013,12,31,19,893,3
2013,12,25,2,833,1
2013,11,7,8,465,1
2013,12,6,18,651,1
2013,12,6,18,650,1
2013,10,27,13,838,1
2013,12,31,16,398,3
2013,10,30,16,689,5
2013,12,5,21,300,1
2013,12,21,14,924,1
2013,12,7,19,849,1
2013,12,13,18,525,1
2013,12,12,3,323,2
2013,10,4,14,884,1
2013,12,14,1,839,2
2013,12,20,20,652,1
2013,12,14,1,830,4
2013,12,20,20,650,1
2013,12,28,5,934,1
2013,12,11,16,369,1
2013,12,11,21,328,3
2013,12,11,16,360,2
2013,12,11,16,361,1
2013,12,11,16,363,1
2013,12,11,21,323,1
2013,12,11,16,366,2
2013,12,2,22,914,1
2013,10,3,15,750,2
2013,10,17,5,910,8
2013,12,23,13,825,1
2013,10,17,5,915,4
2013,10,11,18,2918,1
2013,12,11,17,915,2
2013,12,7,9,924,1
2013,10,23,22,309,1
2013,10,20,1,178,2
2013,10,3,2,924,6
2013,12,30,18,634,1
2013,11,10,3,313,1
2013,11,11,17,622,2
2013,10,3,2,922,1
2013,12,8,23,382,1
2013,12,2,20,650,1
2013,12,30,22,822,1
2013,12,30,22,821,3
2013,12,30,22,824,1
2013,12,14,16,869,1
2013,12,20,5,513,1
2013,12,10,17,110,1
2013,10,1,16,802,2
2013,11,9,19,924,3
2013,12,29,19,569,1
2013,11,9,19,922,1
2013,12,17,18,366,1
2013,9,27,12,864,1
2013,11,6,19,2111,1
2013,12,16,21,861,1
2013,12,16,21,862,1
2013,12,16,21,864,1
2013,12,30,18,181,2
2013,12,9,19,323,1
2013,12,9,19,329,1
2013,12,9,19,328,1
2013,12,3,19,2018,1
2013,10,29,5,512,1
2013,12,8,4,2336,1
2013,12,7,8,634,1
2013,12,6,14,157,1
2013,10,29,7,747,1
2013,12,20,19,358,1
2013,11,29,20,650,1
2013,11,8,9,621,1
2013,12,17,11,181,2
2013,12,17,11,180,2
2013,12,17,11,183,6
2013,12,17,11,184,4
2013,10,16,21,405,2
2013,12,17,12,2114,8
2013,11,23,21,663,1
2013,12,13,23,901,2
2013,12,16,21,132,1
2013,12,16,21,133,1
2013,12,16,21,136,1
2013,12,24,23,569,3
2013,10,7,15,127,1
2013,10,7,15,125,1
2013,10,9,17,924,1
2013,12,21,13,512,1
2013,12,18,23,934,1
2013,11,7,9,2295,1
2013,12,11,9,110,2
2013,10,18,17,162,1
2013,10,29,17,353,3
2013,12,14,13,173,1
2013,12,13,13,2310,5
2013,10,1,6,173,1
2013,11,3,12,512,1
2013,12,24,15,898,1
2013,10,1,6,176,1
2013,12,17,10,373,1
2013,12,17,10,371,7
2013,12,17,10,370,2
2013,12,17,10,376,1
2013,12,17,10,379,1
2013,12,17,10,378,11
2013,12,4,13,2295,1
2013,11,11,4,170,1
2013,11,3,15,663,1
2013,12,31,19,409,1
2013,12,4,7,606,1
2013,10,31,0,924,1
2013,12,16,15,132,2
2013,10,30,22,623,2
2013,10,11,22,181,1
2013,10,11,22,184,1
2013,10,6,20,184,1
2013,10,2,17,859,1
2013,12,30,21,2336,3
2013,12,30,21,2335,5
2013,12,30,21,2333,1
2013,12,22,20,850,1
2013,10,2,22,634,2
2013,10,11,20,249,2
2013,12,26,16,850,1
2013,12,26,16,852,1
2013,12,5,14,397,1
2013,9,27,22,2305,1
2013,10,27,19,924,1
2013,11,30,21,321,4
2013,11,30,21,322,1
2013,11,30,21,326,1
2013,12,17,15,753,6
2013,12,1,8,934,2
2013,12,16,20,184,2
2013,11,12,10,378,3
2013,12,16,8,127,1
2013,10,17,5,580,1
2013,12,9,18,650,1
2013,10,30,20,584,1
2013,12,6,22,583,2
2013,12,6,22,584,1
2013,12,16,15,868,1
2013,12,16,15,864,1
2013,12,16,15,866,2
2013,12,13,21,635,2
2013,10,15,19,914,1
2013,10,17,5,634,8
2013,10,14,23,696,1
2013,11,7,9,934,1
2013,12,19,8,323,1
2013,11,11,21,750,2
2013,10,11,12,864,1
2013,11,5,19,464,3
2013,10,2,17,924,1
2013,10,1,16,348,2
2013,10,1,16,342,1
2013,11,1,10,629,1
2013,10,27,13,934,3
2013,10,16,15,852,1
2013,12,9,6,363,1
2013,10,16,15,851,1
2013,12,9,21,229,1
2013,10,20,15,837,1
2013,12,19,17,858,1
2013,12,16,19,183,1
2013,12,24,1,360,1
2013,12,24,1,366,1
2013,9,30,16,852,1
2013,12,23,19,650,1
2013,12,27,11,868,2
2013,12,23,19,382,2
2013,11,5,23,651,1
2013,10,8,21,750,2
2013,12,9,5,180,1
2013,11,9,17,474,2
2013,10,16,7,2338,1
2013,12,16,19,239,1
2013,11,1,9,934,1
2013,12,15,5,570,2
2013,11,11,19,910,1
2013,12,14,17,483,1
2013,12,6,4,328,1
2013,12,6,4,323,2
2013,10,1,23,825,1
2013,12,30,17,110,2
2013,10,17,18,483,1
2013,10,17,3,922,3
2013,10,1,23,820,1
2013,12,8,22,901,2
2013,9,28,21,934,2
2013,12,4,5,362,1
2013,11,3,21,378,2
2013,12,17,16,261,1
2013,12,23,4,190,1
2013,11,5,7,426,1
2013,12,19,20,840,2
2013,11,11,7,2343,2
2013,12,16,20,401,3
2013,11,8,8,426,1
2013,12,16,20,405,1
2013,12,16,20,404,1
2013,11,29,22,2305,1
2013,12,1,18,178,1
2013,10,10,23,678,1
2013,11,11,10,712,1
2013,12,9,7,650,1
2013,11,26,1,913,1
2013,12,7,9,229,1
2013,10,16,6,127,2
2013,10,9,5,190,1
2013,11,5,21,184,1
2013,12,10,23,415,1
2013,11,23,22,323,3
2013,11,23,22,322,3
2013,11,23,22,321,1
2013,11,29,14,650,1
2013,11,7,15,866,3
2013,12,16,16,348,1
2013,12,16,16,342,1
2013,12,16,16,341,2
2013,12,12,18,833,1
2013,10,11,21,634,1
2013,12,24,4,2345,1
2013,12,5,12,315,1
2013,10,6,13,696,1
2013,10,20,19,178,1
2013,12,14,2,161,2
2013,12,3,5,922,1
2013,11,12,5,871,1
2013,9,27,11,700,2
2013,10,2,21,178,1
2013,10,31,1,635,4
2013,10,2,21,173,1
2013,12,29,20,841,2
2013,12,29,20,840,1
2013,12,4,8,2305,1
2013,9,30,16,2342,1
2013,12,3,23,2018,1
2013,12,17,22,128,2
2013,12,21,20,322,1
2013,12,21,20,326,1
2013,12,14,22,804,3
2013,12,25,13,463,1
2013,12,30,10,2345,1
2013,10,24,5,634,1
2013,12,3,21,721,1
2013,12,7,4,580,2
2013,11,5,11,753,1
2013,10,14,18,352,1
2013,10,14,18,353,1
2013,10,5,12,525,1
2013,12,15,22,398,3
2013,10,14,18,355,1
2013,12,5,22,323,1
2013,12,25,7,308,1
2013,10,28,4,110,2
2013,10,10,7,120,1
2013,9,28,18,136,1
2013,12,17,8,747,1
2013,12,20,13,849,1
2013,10,15,13,761,1
2013,12,17,8,749,1
2013,11,2,21,623,2
2013,11,2,21,622,2
2013,12,18,22,821,1
2013,10,30,19,736,1
2013,12,18,22,822,1
2013,12,18,22,825,2
2013,10,27,21,155,1
2013,12,31,17,409,1
2013,12,25,23,840,2
2013,12,25,23,849,2
2013,12,31,22,2329,1
2013,12,19,16,2336,2
2013,12,17,8,421,1
2013,10,2,16,866,1
2013,12,23,16,711,1
2013,10,1,8,750,1
2013,12,6,20,650,1
2013,12,4,17,229,1
2013,10,2,9,915,1
2013,10,2,9,910,4
2013,10,18,23,460,1
2013,10,2,16,2381,2
2013,12,29,23,840,2
2013,12,29,23,841,4
2013,12,9,20,398,1
2013,12,10,15,2329,1
2013,12,21,15,934,1
2013,12,7,12,910,1
2013,12,14,4,841,1
2013,10,30,23,383,1
2013,12,23,21,201,1
2013,12,16,22,201,2
2013,10,22,4,901,1
2013,12,15,11,323,1
2013,9,30,23,180,1
2013,12,5,20,345,1
2013,12,15,11,328,1
2013,12,16,23,183,1
2013,10,15,22,727,1
2013,12,16,23,457,2
2013,12,16,23,456,1
2013,12,18,3,2345,1
2013,11,2,10,663,1
2013,10,9,16,331,1
2013,10,9,16,335,2
2013,12,8,14,634,1
2013,12,3,20,201,1
2013,12,17,10,173,2
2013,12,11,13,869,1
2013,11,24,17,940,1
2013,12,17,10,178,1
2013,10,1,20,583,1
2013,11,7,14,634,3
2013,11,10,12,323,1
2013,11,4,23,326,2
2013,11,1,8,2310,1
2013,11,4,23,322,1
2013,11,4,23,323,1
2013,11,4,23,328,2
2013,10,6,15,838,1
2013,12,2,12,650,1
2013,12,13,16,898,2
2013,11,2,19,136,2
2013,10,2,15,864,1
2013,10,2,15,867,2
2013,10,2,15,866,1
2013,12,13,16,893,1
2013,10,6,12,696,2
2013,10,1,20,634,2
2013,10,29,17,748,1
2013,12,20,4,513,5
2013,11,25,11,650,1
2013,12,31,20,2343,1
2013,12,31,22,663,2
2013,11,11,17,128,1
2013,12,19,11,363,1
2013,12,20,8,873,1
2013,12,25,22,162,1
2013,11,27,16,328,1
2013,11,2,5,178,1
2013,11,27,16,323,1
2013,11,5,16,2305,1
2013,12,17,10,826,1
2013,11,8,23,173,1
2013,12,27,6,884,1
2013,11,4,18,127,1
2013,11,8,21,323,2
2013,11,8,21,327,2
2013,11,8,21,324,2
2013,12,17,10,828,1
2013,12,8,4,822,1
2013,12,13,9,157,1
2013,12,17,8,395,1
2013,10,15,11,2310,9
2013,10,27,18,2338,1
2013,10,27,12,323,1
2013,10,22,12,363,2
2013,12,16,18,462,1
2013,12,16,18,463,1
2013,12,16,18,464,1
2013,10,21,16,747,1
2013,12,16,18,2251,2
2013,11,4,20,2335,1
2013,12,19,16,869,1
2013,11,27,1,133,1
2013,12,19,1,813,1
2013,11,9,16,181,1
2013,12,24,13,426,1
2013,11,2,15,397,1
2013,12,3,3,184,1
2013,12,11,17,895,1
2013,12,11,17,898,4
2013,10,27,12,328,2
2013,12,20,16,126,1
2013,12,10,17,830,1
2013,12,18,23,366,3
2013,12,20,16,128,1
2013,12,18,23,360,3
2013,10,1,18,375,3
2013,10,1,18,371,5
2013,10,1,18,379,1
2013,10,1,18,378,4
2013,10,30,21,635,2
2013,10,30,21,634,1
2013,11,6,19,864,1
2013,10,30,21,639,1
2013,12,29,13,120,1
2013,11,27,14,345,1
2013,12,20,22,830,1
2013,12,25,22,833,1
2013,10,11,20,910,1
2013,12,21,8,2336,1
2013,11,4,7,448,1
2013,12,20,20,379,1
2013,12,16,23,848,1
2013,12,17,12,388,4
2013,12,10,5,155,1
2013,12,16,23,840,1
2013,11,5,22,910,2
2013,11,5,22,915,1
2013,12,16,23,846,1
2013,12,16,23,847,1
2013,11,24,21,483,1
2013,12,17,11,687,8
2013,12,17,11,685,8
2013,12,17,11,688,4
2013,12,17,11,689,2
2013,10,1,17,226,1
2013,11,11,20,634,2
2013,12,22,3,178,1
2013,10,2,17,2381,1
2013,11,11,3,584,2
2013,10,10,12,497,1
2013,11,11,3,583,2
2013,11,28,7,2145,1
2013,10,2,18,924,2
2013,11,9,3,2017,1
2013,10,6,2,634,1
2013,12,24,3,634,1
2013,12,16,15,2801,1
2013,11,5,15,2295,1
2013,10,10,15,852,3
2013,10,29,20,2343,2
2013,10,29,20,2342,1
2013,11,8,23,913,1
2013,11,8,23,910,2
2013,11,9,6,301,1
2013,10,2,23,922,2
2013,10,2,23,924,2
2013,12,15,21,898,4
2013,10,27,16,689,2
2013,10,3,10,910,1
2013,10,29,12,689,1
2013,12,1,22,321,2
2013,12,16,20,2343,2
2013,12,16,20,2342,1
2013,11,8,11,2343,1
2013,11,30,16,934,1
2013,12,30,13,125,1
2013,12,13,13,2295,1
2013,11,27,17,901,1
2013,12,1,22,634,1
2013,10,11,3,634,3
2013,10,18,18,369,3
2013,10,11,19,2251,2
2013,10,18,18,363,2
2013,10,18,18,362,1
2013,10,1,8,301,1
2013,12,22,20,133,1
2013,9,27,17,2331,1
2013,10,27,20,2338,1
2013,12,20,17,369,2
2013,12,20,17,362,1
2013,12,20,17,366,4
2013,10,31,14,313,1
2013,11,27,10,901,1
2013,12,11,19,833,1
2013,10,1,0,934,1
2013,12,21,20,125,1
2013,10,6,13,321,2
2013,10,6,13,322,2
2013,10,6,13,323,2
2013,10,6,13,328,2
2013,10,11,22,397,1
2013,12,31,23,513,1
2013,12,19,19,830,2
2013,12,8,12,2345,1
2013,11,1,11,312,2
2013,10,21,1,405,1
2013,10,24,7,328,2
2013,12,10,8,383,1
2013,12,17,15,388,1
2013,12,17,15,386,1
2013,12,17,15,384,2
2013,12,17,15,383,5
2013,12,17,15,382,2
2013,10,29,23,119,2
2013,12,30,18,804,2
2013,12,11,20,910,3
2013,12,11,20,914,1
2013,12,16,19,415,1
2013,12,17,12,119,2
2013,11,2,4,934,2
2013,12,9,8,327,1
2013,11,28,22,634,1
2013,12,17,12,111,2
2013,12,22,15,186,1
2013,12,22,15,181,3
2013,10,8,22,634,2
2013,10,8,22,635,1
2013,10,1,23,580,1
2013,11,6,23,583,2
2013,11,30,23,422,1
2013,9,30,15,328,2
2013,11,9,4,910,2
2013,12,5,22,650,1
2013,10,26,21,634,1
2013,10,17,5,123,1
2013,11,30,13,934,1
2013,12,13,12,893,1
2013,10,10,7,247,1
2013,12,13,12,898,2
2013,11,5,5,2801,1
2013,10,8,22,184,1
2013,11,5,20,2344,1
2013,9,30,20,378,2
2013,10,19,15,914,2
2013,11,11,23,463,1
2013,10,19,15,910,6
2013,10,1,10,2309,1
2013,10,1,10,2302,1
2013,12,19,18,771,1
2013,12,16,17,306,2
2013,10,1,1,934,2
2013,10,30,20,410,3
2013,12,17,10,850,2
2013,11,7,7,2308,1
2013,11,10,16,155,2
2013,11,5,7,277,1
2013,12,7,1,2802,1
2013,10,30,18,121,1
2013,10,24,11,906,1
2013,11,26,17,650,1
2013,12,24,12,309,1
2013,10,11,19,614,2
2013,9,28,17,472,1
2013,10,3,16,318,2
2013,12,26,15,895,1
2013,11,23,19,915,1
2013,11,2,17,910,1
2013,12,22,21,2345,1
2013,11,9,15,181,2
2013,10,27,22,663,1
2013,10,10,13,378,2
2013,12,13,3,915,1
2013,12,7,18,401,1
2013,11,7,8,583,2
2013,12,19,22,868,2
2013,12,19,22,869,1
2013,12,17,21,366,1
2013,11,29,6,173,1
2013,11,29,6,172,1
2013,12,12,12,173,1
2013,10,5,3,324,1
2013,10,19,18,922,2
2013,10,19,18,924,3
2013,11,2,3,584,2
2013,12,19,20,2329,2
2013,10,10,16,413,1
2013,11,8,20,473,2
2013,11,8,20,472,1
2013,10,11,2,378,1
2013,12,11,8,781,3
2013,10,5,3,322,2
2013,10,10,21,363,1
2013,12,16,21,600,1
2013,12,1,21,261,1
2013,11,11,17,328,1
2013,9,28,22,866,1
2013,12,16,20,614,1
2013,11,12,3,322,4
2013,12,11,14,398,4
2013,10,4,15,790,1
2013,12,17,16,439,2
2013,12,11,14,393,2
2013,12,11,14,392,1
2013,12,17,16,434,2
2013,12,21,12,247,1
2013,12,11,14,397,4
2013,12,11,14,396,2
2013,12,11,14,395,1
2013,12,11,14,394,2
2013,10,5,9,322,1
2013,10,5,9,321,1
2013,11,4,9,350,2
2013,12,7,17,663,1
2013,11,4,9,355,2
2013,11,7,19,782,2
2013,10,7,13,2332,1
2013,10,1,17,2381,1
2013,11,27,16,650,1
2013,10,2,9,323,1
2013,12,16,22,870,1
2013,12,11,6,405,1
2013,12,11,11,181,1
2013,12,16,22,873,1
2013,10,1,15,445,2
2013,11,8,21,2381,5
2013,12,20,18,905,1
2013,12,31,20,525,1
2013,12,19,5,119,1
2013,12,9,13,173,1
2013,12,7,12,700,1
2013,10,18,15,884,1
2013,12,18,18,650,1
2013,12,13,22,2337,1
2013,12,13,22,2336,10
2013,12,13,22,2335,1
2013,12,13,22,2333,3
2013,11,9,20,901,3
2013,11,25,9,910,1
2013,12,22,15,842,1
2013,12,21,3,170,1
2013,11,24,20,901,1
2013,12,11,15,2338,1
2013,12,11,15,2337,1
2013,12,11,15,2336,14
2013,12,11,15,2335,1
2013,11,10,22,512,2
2013,12,11,15,2332,7
2013,11,1,13,623,1
2013,12,10,20,497,1
2013,12,18,8,405,1
2013,10,17,19,107,2
2013,11,5,20,769,2
2013,10,21,10,202,1
2013,9,30,21,634,3
2013,12,31,19,110,1
2013,10,19,19,363,2
2013,11,25,7,239,2
2013,12,25,8,2336,1
2013,12,18,15,328,1
2013,11,8,16,871,2
2013,10,16,21,835,1
2013,12,15,23,398,5
2013,11,24,18,696,1
2013,10,19,5,2338,1
2013,12,11,5,161,2
2013,12,19,21,2329,1
2013,12,4,8,513,1
2013,12,18,18,2251,1
2013,12,18,17,125,1
2013,10,2,3,313,3
2013,11,8,11,353,1
2013,12,16,11,914,1
2013,12,17,16,888,1
2013,10,14,19,841,1
2013,12,12,12,2333,1
2013,12,30,10,786,1
2013,11,12,20,328,9
2013,11,12,20,327,3
2013,11,12,20,326,1
2013,11,12,20,323,3
2013,11,12,20,322,1
2013,11,6,15,884,1
2013,10,1,12,2114,1
2013,12,21,14,512,1
2013,12,16,19,2336,5
2013,12,16,19,2332,3
2013,11,6,22,898,1
2013,12,22,19,183,1
2013,12,3,20,413,1
2013,12,17,8,306,3
2013,10,11,18,474,5
2013,10,11,18,475,2
2013,12,17,8,309,1
2013,12,20,4,323,2
2013,12,14,18,181,1
2013,11,29,5,184,1
2013,10,9,4,634,5
2013,11,9,23,569,1
2013,12,13,16,910,1
2013,11,5,8,2343,1
2013,12,20,4,328,3
2013,11,4,21,328,2
2013,11,4,21,327,2
2013,11,4,21,322,5
2013,11,4,21,323,4
2013,12,1,12,132,1
2013,11,10,14,136,1
2013,10,10,6,2338,2
2013,10,10,6,2332,1
2013,10,10,6,2334,5
2013,12,13,22,934,1
2013,12,13,22,935,1
2013,11,7,21,623,2
2013,12,21,23,634,2
2013,12,25,22,315,1
2013,12,16,7,901,2
2013,12,20,1,824,1
2013,10,9,3,184,3
2013,12,20,1,821,2
2013,12,20,1,822,1
2013,10,9,15,901,3
2013,12,21,18,2345,1
2013,12,24,1,133,1
2013,12,16,19,711,1
2013,12,2,15,901,1
2013,11,8,18,850,1
2013,11,8,18,851,1
2013,12,21,23,184,1
2013,12,10,20,821,3
2013,12,8,14,822,1
2013,12,10,20,825,1
2013,12,7,8,226,1
2013,10,1,18,498,1
2013,12,21,8,512,1
2013,11,8,23,914,1
2013,10,15,11,2295,5
2013,11,6,20,323,6
2013,11,2,20,584,2
2013,10,3,15,663,1
2013,11,2,20,580,1
2013,11,2,20,583,1
2013,12,20,23,394,1
2013,12,8,23,893,1
2013,12,14,13,868,1
2013,10,1,17,924,2
2013,12,12,23,315,1
2013,12,31,21,2343,4
2013,12,31,21,2345,2
2013,12,31,21,2344,1
2013,12,17,18,871,1
2013,12,6,2,322,1
2013,12,24,21,361,1
2013,12,24,21,366,3
2013,10,3,6,132,1
2013,11,12,18,178,1
2013,11,10,23,583,1
2013,10,31,4,584,1
2013,10,1,16,712,1
2013,10,1,18,232,4
2013,12,19,23,850,1
2013,11,7,18,385,1
2013,12,7,17,401,1
2013,11,1,20,910,4
2013,11,1,20,915,1
2013,12,13,16,2329,1
2013,10,9,8,910,1
2013,12,9,19,830,1
2013,11,11,3,934,2
2013,12,9,19,839,1
2013,10,17,17,329,2
2013,12,13,16,136,1
2013,12,17,12,314,4
2013,12,9,3,325,1
2013,12,17,12,313,10
2013,10,17,17,322,1
2013,10,29,17,843,1
2013,12,3,16,363,1
2013,10,19,20,161,1
2013,12,15,5,569,2
2013,12,23,4,180,1
2013,11,30,18,362,1
2013,11,8,16,689,3
2013,12,22,18,323,2
2013,12,22,18,328,2
2013,12,22,18,329,1
2013,10,7,10,2018,1
2013,12,15,10,178,1
2013,12,7,21,893,1
2013,12,15,10,173,1
2013,12,7,21,895,1
2013,12,10,2,570,1
2013,12,25,7,315,1
2013,12,23,23,924,3
2013,12,29,17,328,1
2013,9,28,21,569,1
2013,12,30,23,898,1
2013,12,28,9,813,1
2013,12,30,23,893,1
2013,11,6,16,2305,1
2013,10,6,16,324,1
2013,10,6,16,321,2
2013,12,17,15,889,1
2013,10,6,16,323,3
2013,10,6,16,322,5
2013,11,11,10,327,1
2013,12,17,15,880,1
2013,10,6,16,328,3
2013,10,1,20,2302,1
2013,10,17,1,901,3
2013,10,1,20,2309,1
2013,10,2,1,570,1
2013,12,17,8,910,1
2013,12,14,12,869,1
2013,10,17,4,110,1
2013,9,27,23,313,2
2013,10,27,19,634,6
2013,11,9,18,322,2
2013,12,26,9,328,1
2013,11,9,18,326,1
2013,11,9,18,328,1
2013,12,11,7,936,1
2013,10,18,23,173,2
2013,12,31,20,328,1
2013,12,30,11,238,1
2013,12,16,19,636,3
2013,10,16,13,864,2
2013,10,11,16,397,1
2013,11,2,17,321,1
2013,10,3,6,914,1
2013,12,25,23,650,1
2013,10,3,6,910,2
2013,11,2,17,329,1
2013,12,20,7,301,1
2013,12,17,15,261,1
2013,12,17,12,836,2
2013,12,17,12,837,2
2013,12,17,12,834,2
2013,12,17,12,835,4
2013,12,17,12,832,6
2013,12,6,12,569,1
2013,12,17,12,838,6
2013,12,17,12,839,2
2013,12,24,15,920,1
2013,12,12,13,893,2
2013,12,31,23,2335,4
2013,12,31,23,2336,3
2013,12,31,23,2333,4
2013,12,31,23,2338,1
2013,11,3,17,678,1
2013,12,22,17,329,1
2013,12,22,17,328,1
2013,10,6,11,328,4
2013,11,29,7,485,1
2013,10,9,9,750,1
2013,10,6,11,322,4
2013,10,6,11,323,5
2013,10,6,11,321,2
2013,12,31,21,2802,2
2013,11,1,11,127,1
2013,11,25,16,498,1
2013,12,10,21,178,1
2013,12,11,18,181,1
2013,12,9,23,498,1
2013,12,17,8,315,2
2013,12,17,8,314,2
2013,12,17,8,316,1
2013,12,17,8,313,5
2013,12,26,5,570,2
2013,10,19,11,794,1
2013,9,28,17,934,2
2013,12,16,5,161,2
2013,10,2,22,934,2
2013,10,17,13,384,1
2013,10,17,9,348,1
2013,10,10,22,821,1
2013,11,7,7,110,1
2013,12,23,10,217,1
2013,11,2,3,634,1
2013,11,8,2,910,1
2013,12,13,17,161,1
2013,10,6,16,669,1
2013,10,29,22,119,1
2013,12,15,23,154,1
2013,12,17,12,309,4
2013,12,1,2,328,1
2013,12,17,12,306,6
2013,9,29,4,580,1
